,ID,CREATED_BY,CREATED_ON,UPDATED_BY,UPDATED_ON,DELETED,DISABLED,ADDEDFROMUI,UNIQUEKEY,ISCURRENT,NAME,OPTLOCKVER,VALID_FROM,VALID_TILL,INACTIVE,ISADMIN,LOCKED,PASSWORD,USERNAME,SUPERVISOR,FIRST_NAME,IS_MANAGER,LAST_NAME,MANAGER,ASSET_ID,phone numbers,Social Security number,DOB,email,address,city,state,zip
14,45,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,6eed797bf8eae1536cddbf191022d110,0,SMURRAY,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,SMURRAY,2167,Scott,0,Murray,100027,4,5046218941,311-42-6910,1/11/1995,smurray@pth.com,56 E Morehead St,Laredo,TX,78045
15,46,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,585f15d255306b9213a9aea222fcb721,0,EMASKELL,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,EMASKELL,2167,Ernie,0,Maskell,100027,4,5046218942,996-40-4039,8/18/1985,emaskell@pth.com,73 State Road 434 E,Phoenix,AZ,85013
16,47,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,7fbb87f8decec3b96e3fdc82519dc56a,0,CMR-02,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,CMR-02,2167,,0,CMR-02,100027,4,5046218943,750-39-8871,12/21/1995,cmr-02@pth.com,69734 E Carrillo St,Mc Minnville,TN,37110
17,48,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,410efefcb2378a1abf14a9911327d236,0,JCORMIER,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,JCORMIER,1276,Jay,0,Cormier,100029,4,5046218944,696-77-0647,9/9/1985,jcormier@pth.com,322 New Horizon Blvd,Milwaukee,WI,53207
18,49,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,3da69ad8dc56da95937d6642fa662730,0,BDILION,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,BDILION,504,Beatrice,0,Dilion,100058,4,5046218945,461-97-6449,1/5/1974,bdilion@pth.com,1 State Route 27,Taylor,MI,48180
19,50,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,d564d3ebf62106e5249e5a99cd73726a,0,GKRMPOTIC,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,GKRMPOTIC,2167,Gary,0,Krmpotic,100027,4,5046218946,599-48-1513,3/11/1991,gkrmpotic@pth.com,394 Manchester Blvd,Rockford,IL,61109
20,51,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,87cbe671017a8947fcb43da4c3c8e6d4,0,WWALLAGE,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,WWALLAGE,2133,Wayne,0,Wallage,100028,4,5046218947,410-42-7728,8/5/1981,wwallage@pth.com,6 S 33rd St,Aston,PA,19014
21,52,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,7f9e9acc3d7d3deb18249e1178e42df2,0,CHOMAN,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,CHOMAN,2133,Chuck,0,Homan,100028,4,5046218948,518-34-3353,10/1/1990,choman@pth.com,6 Greenleaf Ave,San Jose,CA,95111
22,53,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,3def7c783884c801f9b0dc66bb3341f2,0,DFONG,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,DFONG,504,Dan,0,Fong,100058,4,5046218949,601-11-2807,6/23/1971,dfong@pth.com,618 W Yakima Ave,Irving,TX,75062
23,54,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,51ff07a2156ce9ad69a9056bae77e030,0,C5129456,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,C5129456,504,Pablo,0,Chiale,100058,4,5046218950,412-57-8594,4/28/1982,pchiale@pth.com,74 S Westgate St,Albany,NY,12204
24,55,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,ce2004f5215cde5a1107678473b3295f,0,FELIXL,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,FELIXL,1683,Lisa,0,Felix,100101,4,5046218951,367-33-4705,12/9/1989,lfelix@pth.com,3273 State St,Middlesex,NJ,8846
25,56,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,4743db5b29f621a3b0a98e6785159ebd,0,KMARSEILLE,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,KMARSEILLE,2133,Kerwin,0,Marseille,100028,4,5046218952,740-75-0810,10/23/1989,kmarseille@pth.com,1 Central Ave,Stevens Point,WI,54481
26,57,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,75c89193461b136fd0e62609796acfdb,0,EKENNELL,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,EKENNELL,1683,Erich,0,Kennell,100101,4,5046218953,365-58-1742,12/1/1975,ekennell@pth.com,86 Nw 66th St #8673,Shawnee,KS,66218
27,58,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,642b1de824edb5d070a7d9893f708d5c,0,VTOME_P,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,VTOME_P,2167,Val,0,Tome (PORTUGUESE),100027,4,5046218954,546-75-7620,12/19/1993,vtome (portuguese)@pth.com,2 Cedar Ave #84,Easton,MD,21601
28,59,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,d128a8558702f4cfecbe8997a5639a63,0,APILON,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,APILON,1276,Alan,0,Pilon,100029,4,5046218955,981-46-7680,12/6/1984,apilon@pth.com,90991 Thorburn Ave,New York,NY,10011
29,60,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,5e2dd21c640c31bd8e9f497492139658,0,70041,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,70041,1683,Billy,0,Black,100101,4,5046218956,240-07-9986,12/16/1971,bblack@pth.com,386 9th Ave N,Conroe,TX,77301
30,89,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,f3949ce3a2e8467de3acf92fd6301091,0,RCOOK,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,RCOOK,2167,Roger,0,Cook,100027,4,5046218957,366-25-1753,5/5/1973,rcook@pth.com,74874 Atlantic Ave,Columbus,OH,43215
31,90,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,c4d86421d732b2ba9a89f4cf0d10cc0b,0,ZIMMERMANNJ,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,ZIMMERMANNJ,504,Joseph,0,Zimmermann,100058,4,5046218958,389-08-0773,5/26/1988,jzimmermann@pth.com,366 South Dr,Las Cruces,NM,88011
32,91,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,e56849b835d232b5bbebe863ef0f3324,0,63360E64DF1,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,63360E64DF1,2167,,0,Duhlen,100027,4,5046218959,166-44-4917,8/29/1974,duhlen@pth.com,45 E Liberty St,Ridgefield Park,NJ,7660
33,92,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,143b9729b536837f1758ca24eb9b9b85,0,PSAILS,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,PSAILS,1276,Pamela,0,Sails,100029,4,5046218960,977-04-5318,7/6/1970,psails@pth.com,4 Ralph Ct,Dunellen,NJ,8812
34,93,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,b5c91c54a24da982f45cbeeabc093be2,0,SSP_ADMIN,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,SSP_ADMIN,1683,Ullrich,0,Admin,100101,4,5046218961,251-81-1690,11/23/1994,uadmin@pth.com,2742 Distribution Way,New York,NY,10025
35,94,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,5ebd364287dd9d971631b0bb66b1cd15,0,NLANE,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,NLANE,1276,Nancy,0,Lane,100029,4,5046218962,753-19-4619,3/23/1991,nlane@pth.com,426 Wolf St,Metairie,LA,70002
36,95,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,b3093f6b0ee98c3cd78876e77baf0385,0,VMURPHY,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,VMURPHY,2133,Veronica,0,Murphy,100028,4,5046218963,864-53-5803,5/24/1966,vmurphy@pth.com,128 Bransten Rd,New York,NY,10011
37,96,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,1b9c2a9af13101de43238f9cdb10ba7c,0,JCHOI,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,JCHOI,504,Julia,0,Choi,100058,4,5046218964,563-78-5478,11/4/1979,jchoi@pth.com,17 Morena Blvd,Camarillo,CA,93012
38,97,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,385c71fbbb19ea82fc93493688f16481,0,JMOKRY,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,JMOKRY,504,John,0,Mokry,100058,4,5046218965,666-90-4412,7/30/1979,jmokry@pth.com,775 W 17th St,San Antonio,TX,78204
39,98,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,6772428c9f9996326248ec162d99eded,0,13502,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,13502,504,Paolo,0,Masorati,100058,4,5046218966,765-17-9205,3/23/1988,pmasorati@pth.com,6980 Dorsett Rd,Abilene,KS,67410
40,99,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,4286ee113925e9bdf20f761f7f937f7b,0,VTILLING,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,VTILLING,504,Victoria,0,Tilling,100058,4,5046218967,507-01-1697,12/19/1970,vtilling@pth.com,2881 Lewis Rd,Prineville,OR,97754
41,100,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,63b08bae7986064c507e946e8e1fb798,0,GJACKSON,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,GJACKSON,1683,Gary,0,Jackson,100101,4,5046218968,932-95-9133,6/17/1994,gjackson@pth.com,7219 Woodfield Rd,Overland Park,KS,66204
42,101,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,30129763cc8208f57b83098bb8119ef2,0,LPARR,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,LPARR,1683,Laura,0,Parr,100101,4,5046218969,278-73-0662,2/25/1990,lparr@pth.com,1048 Main St,Fairbanks,AK,99708
43,102,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,e41314a79534e8cc812bef215434b2d1,0,EPROCVIAT,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,EPROCVIAT,1276,Elise,0,Procviat,100029,4,5046218970,916-16-2311,6/4/1986,eprocviat@pth.com,678 3rd Ave,Miami,FL,33196
44,103,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,5f4264cceed747af8337bd832667307f,0,RRUBERT,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,RRUBERT,1683,Ray,0,Rubert,100101,4,5046218971,277-64-0602,4/9/1991,rrubert@pth.com,20 S Babcock St,Fairbanks,AK,99712
45,104,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,a493bfa00b97217402d3d5d343a9b780,0,RCLEMENTS,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,RCLEMENTS,2167,Randy,0,Clements,100027,4,5046218972,866-12-0129,8/23/1965,rclements@pth.com,2 Lighthouse Ave,Hopkins,MN,55343
46,105,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,9aeadb579bac840b27b05611e3098fc1,0,GMACNEIL,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,GMACNEIL,1683,Greg,0,MacNeil,100101,4,5046218973,971-97-6960,12/20/1981,gmacneil@pth.com,38938 Park Blvd,Boston,MA,2128
47,106,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,d9d5f74d1a380e835a9791f93399aab6,0,HRADMGRP-99,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,HRADMGRP-99,504,Harriet,0,Human Resources,100058,4,5046218974,322-12-6923,12/19/1990,hhuman resources@pth.com,5 Tomahawk Dr,Los Angeles,CA,90006
48,107,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,8a471ba88da2f6b5b29c84ef5395f21e,0,EHOARD,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,EHOARD,1276,Elaine,0,Hoard,100029,4,5046218975,334-15-6681,6/22/1973,ehoard@pth.com,762 S Main St,Madison,WI,53711
49,108,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,2f68d091eaeaa9befc13bce90c7489dc,0,RMATHEWS,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,RMATHEWS,2133,Rick,0,Mathews,100028,4,5046218976,245-02-0773,4/10/1979,rmathews@pth.com,209 Decker Dr,Philadelphia,PA,19132
50,109,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,3805e6568086154bc8bf758c293ec585,0,HENKE,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,HENKE,1276,Lutz,0,Henke,100029,4,5046218977,889-78-6432,3/3/1994,lhenke@pth.com,4486 W O St #1,New York,NY,10003
51,110,gladmin,12/10/2020 14:43,gladmin,12/10/2020 14:43,0,0,0,203c0687cddd2b3ad144bceb3c384895,0,LUDLOW,1,12/10/2020 0:00,12/31/9999 0:00,0,0,0,$shiro1$SHA-256$500000$U3pQ0HcxqLoxIbkTJauCRg==$grd6Ius19Rhg325BCU0cwO24F6lit0X5Rla0B5wb+vM=,LUDLOW,1683,Thomas,0,McDonald,100101,4,5046218978,599-52-4949,8/28/1987,tmcdonald@pth.com,39 S 7th St,Tullahoma,TN,37388
